0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,17,18,17,18,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,25,26,25,26,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,17,18,17,18,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,25,26,25,26,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,
0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,10,0,0,0,0,9,10,9,10,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
