20
11
2
5
2
1023
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,100,101,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,110,111,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,201,300,301,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,211,310,311,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,400,401,500,501,4,5,104,105,600,601,700,701,800,801,900,901,2,3,102,103,-1,-1,-1,-1,-1,-1,-1,-1,1000,1001,1100,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,410,411,510,511,14,15,114,115,610,611,710,711,810,811,910,911,12,13,112,113,-1,-1,-1,-1,-1,-1,-1,-1,1010,1011,1110,1111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1200,1201,1300,1301,204,205,304,305,1400,1401,1500,1501,1600,1601,1700,1701,202,203,302,303,-1,-1,-1,-1,-1,-1,-1,-1,1800,1801,1900,1901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1210,1211,1310,1311,214,215,314,315,1410,1411,1510,1511,1610,1611,1710,1711,212,213,312,313,-1,-1,-1,-1,-1,-1,-1,-1,1810,1811,1910,1911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,404,405,504,505,604,605,704,705,-1,-1,-1,-1,6,7,106,107,206,207,306,307,406,407,506,507,804,805,904,905,1004,1005,1104,1105,2000,2001,2100,2101,402,403,502,503,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1204,1205,414,415,514,515,614,615,-1,-1,-1,-1,16,17,116,117,216,217,316,317,416,417,516,517,714,715,814,815,914,915,1014,1015,2010,2011,2110,2111,412,413,512,513,-1,-1,-1,-1
