[header]
width=52
height=52
tilewidth=8
tileheight=8
orientation=orthogonal

[tilesets]
tileset=mapEnvironment.png,8,8,0,0

[layer]
type=Tile Layer 1
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,14,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,14,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,3,4,3,4,3,4,3,4,7,8,7,8,7,8,7,8,1,2,1,2,3,4,3,4,1,2,1,2,7,8,7,8,7,8,7,8,3,4,3,4,3,4,3,4,0,0,0,0,
0,0,0,0,13,14,13,14,13,14,13,14,17,18,17,18,17,18,17,18,11,12,11,12,13,14,13,14,11,12,11,12,17,18,17,18,17,18,17,18,13,14,13,14,13,14,13,14,0,0,0,0,
0,0,0,0,3,4,3,4,3,4,3,4,7,8,7,8,7,8,7,8,1,2,1,2,3,4,3,4,1,2,1,2,7,8,7,8,7,8,7,8,3,4,3,4,3,4,3,4,0,0,0,0,
0,0,0,0,13,14,13,14,13,14,13,14,17,18,17,18,17,18,17,18,11,12,11,12,13,14,13,14,11,12,11,12,17,18,17,18,17,18,17,18,13,14,13,14,13,14,13,14,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,7,8,7,8,7,8,7,8,3,4,3,4,7,8,7,8,7,8,7,8,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,14,17,18,17,18,17,18,17,18,13,14,13,14,17,18,17,18,17,18,17,18,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,14,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,
